track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2jGEiQ3otr4CPIeBgefjRA,0.95,0.743,10,-5.861,0,0.238,0.0646,1.11E-05,0.103,0.619,136.983,4
4kOTDj4SiZPkW1p96WMDNv,0.95,0.803,1,-4.195,1,0.151,0.145,0,0.0748,0.86,117,4
12ZpiGAd2uPgJiofgoZMue,0.95,0.5,1,-8.18,1,0.399,0.103,3.77E-05,0.103,0.598,114.009,4
24jvD83UgLmrdGjhWTFslY,0.236,0.249,6,-9.595,0,0.0348,0.811,1.00E-06,0.087,0.181,72.847,5
5meJWQuHyHDsOjWF8AtSDe,0.236,0.658,9,-6.059,0,0.0349,0.628,0.00927,0.276,0.106,106.222,3
4QDo30WQZZJle0Up1mC8ez,0.236,0.328,10,-8.434,1,0.0353,0.828,0,0.111,0.0606,170.914,5
1IO13V09b01gLSbmZJZ9dM,0.347,0.632,2,-6.998,1,0.0381,0.539,0.00226,0.121,0.285,74.257,3
4JXfNOePhdgMOI7KZ1L25U,0.347,0.868,5,-4.145,0,0.0467,0.00012,0.000273,0.0845,0.313,182.851,4
6jUMZqTfYABabGcK74L6KT,0.347,0.364,1,-6.04,1,0.03,0.861,0,0.154,0.41,134.245,5
3iYEsBl8NBq1o1j5uY2Noe,0.472,0.937,0,-4.028,0,0.0567,0.00717,0,0.11,0.454,140.073,4
599y8O5L7DicaGwm1KUdrX,0.472,0.588,0,-8.374,1,0.0254,0.13,0,0.151,0.314,75.999,4
7xNYZeFtrB05pi9tc6lEeb,0.472,0.701,2,-4.563,1,0.0369,0.0387,0,0.107,0.515,79.805,4
2Xaw1RrXP3mdooKWysuRJ8,0.472,0.774,3,-5.383,1,0.0825,0.168,0.00028,0.132,0.443,179.943,4
0bkV1iQHSxBaksUqgEkcbc,0.472,0.551,5,-7.219,0,0.25,0.103,0,0.345,0.347,83.25,4
19pDGIQMBBBzteNjmzzjDN,0.472,0.643,5,-3.656,1,0.031,0.0189,0,0.0957,0.832,151.783,4
1vcJdUJDM2NVXBsGncmLyh,0.472,0.723,6,-4.437,1,0.0265,0.0551,0.000369,0.0868,0.178,85.035,4
1Jhm8RRMQSTYX9ZaOMeUk8,0.472,0.29,7,-10.238,1,0.0257,0.286,7.22E-05,0.287,0.0906,93.694,4
2Y3jOksd3DVmmznyGvMwzM,0.472,0.409,7,-6.561,1,0.0678,0.665,0,0.067,0.807,179.646,4
26hOm7dTtBi0TdpDGl141t,0.472,0.518,8,-7.379,1,0.051,0.383,0.127,0.289,0.154,147.805,4
4xpY2faFPJA2YQE4P9S78U,0.472,0.951,8,-3.011,1,0.176,0.131,0,0.3,0.647,169.998,4
6tNQ70jh4OwmPGpYy6R2o9,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
6fVCBBlHif6zfqXAEHKJy8,0.472,0.672,10,-4.997,0,0.212,0.358,0,0.108,0.392,81.813,4
1CGP5ioAXECjvTJdMTvX0O,0.472,0.695,10,-5.008,0,0.443,0.239,0,0.0942,0.351,73.031,3
20hTkA9oKKuxghkRptRczS,0.472,0.777,11,-5,1,0.0302,0.00119,0,0.0841,0.484,79.036,4
4mzQu9J4d90nyoBBfgniaK,0.472,0.79,11,-5.975,0,0.325,0.00575,0,0.0561,0.713,96.249,4
5Mkbqot9JUaN5XhRgqITME,0.472,0.836,1,-5.408,1,0.442,0.167,0,0.0979,0.444,195.565,4
5SD2dutv5rJM4Q8hlnC2QK,0.569,0.893,0,-3.162,1,0.0441,0.103,0,0.2,0.703,94.932,4
52lGuLAkIVbm4LZkSf9nj0,0.569,0.807,0,-4.584,1,0.0464,0.0876,0,0.164,0.883,76.011,4
7B1J53ECCbVKukD19Wyy5K,0.569,0.389,3,-8.032,0,0.0449,0.894,0,0.118,0.565,140.181,4
42VsgItocQwOQC3XWZ8JNA,0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,4
5kMsjfhYMZ1L9Btuu0AIRx,0.569,0.869,3,-5.432,0,0.217,0.0342,0,0.0718,0.492,86.62,4
2MCzWzsfRDDmcQK79eWTtU,0.569,0.69,4,-5.028,1,0.0228,0.0652,1.36E-06,0.308,0.497,85.966,4
7AoJXxRBfLVF2Dpx75lcg9,0.569,0.497,4,-6.632,0,0.0269,0.344,2.34E-05,0.134,0.0877,72.346,4
09IOPhEh1OMe0HD9b36FJk,0.569,0.777,4,-4.041,0,0.0834,0.137,0,0.132,0.181,164.029,4
5FQ77Cl1ndljtwwImdtjMy,0.569,0.758,5,-3.423,1,0.025,0.0739,0,0.326,0.703,91.986,4
51RaJOy09JMFHyPaDgXxBO,0.569,0.811,5,-4.562,1,0.336,0.696,0,0.156,0.69,144.642,4
0q5DrtpnnGpOvBy5nnPMbe,0.569,0.761,5,-6.071,0,0.475,0.261,6.71E-06,0.0748,0.325,180.122,4
77sMIMlNaSURUAXq5coCxE,0.569,0.741,5,-4.963,1,0.0282,0.0122,0,0.333,0.43,100.118,4
7DTOferrmz2Fatq48y4goQ,0.569,0.554,6,-6.657,1,0.0281,0.459,8.88E-05,0.0748,0.171,98.987,4
5LGEfWqwgYL16tyXkrRC8J,0.569,0.532,7,-5.761,1,0.0322,0.628,0,0.117,0.19,133.883,4
5CG9Ps5ynNjpKJHmwc95pa,0.569,0.638,7,-6.557,1,0.029,0.000558,0,0.0848,0.439,144.038,4
7CWUSZqFXxoWrOCP5I3tpd,0.569,0.767,8,-6.37,1,0.0331,0.0292,0,0.0822,0.548,123.734,4
4iuNZTcvT9diFySSzVsnVS,0.569,0.596,8,-6.486,1,0.172,0.452,7.92E-05,0.205,0.754,93.135,4
0AkZjWYCMJ8wWiNex7LmkY,0.569,0.365,9,-7.047,1,0.0265,0.691,0,0.17,0.508,145.859,4
0RUcBtQ6QBo5ocacmwdHHo,0.569,0.695,9,-3.828,1,0.0294,0.0688,0,0.15,0.218,135.928,4
4bPQs0PHn4xbipzdPfn6du,0.569,0.83,9,-4.106,0,0.14,0.0807,0,0.114,0.609,170.094,4
3O5zp6tOdGFWi0NdzC0frI,0.569,0.797,11,-7.674,1,0.0599,0.124,1.14E-06,0.105,0.664,163.972,4
0uOo8xRtQ6okTZMR89ppVk,0.569,0.929,11,-2.624,0,0.0762,0.00531,0,0.142,0.533,121.992,4
6uSa5iCMwPr10Ftpz8w09b,0.569,0.385,1,-9.919,0,0.0499,0.342,0,0.0876,0.339,99.749,4
4rdPNHlIYUbSfa4iuQ7ccz,0.694,0.674,0,-4.991,0,0.164,0.202,1.22E-05,0.138,0.46,143.067,4
72f7jNxopSGvbx3M35i3Zl,0.694,0.779,0,-6.984,1,0.071,0.0688,3.99E-06,0.0803,0.594,84.975,4
4cRBqWBjuccCowYVHFlXK6,0.694,0.314,0,-7.82,1,0.116,0.611,2.07E-06,0.117,0.341,119.905,4
3QQAeMQbbjZXVFbF8DgFWT,0.694,0.588,2,-6.24,1,0.0565,0.358,0,0.299,0.794,73.929,4
7lakl3bPRdQqUGX9m755jX,0.694,0.664,2,-4.649,1,0.05,0.639,0,0.0929,0.676,95.941,4
7JVNRVPeXFAOdMrxOHNjVv,0.694,0.841,3,-3.889,1,0.0524,0.399,0.00652,0.1,0.416,117.968,4
1upQoQBckBvpwN4lewptFd,0.694,0.652,5,-8.751,1,0.296,0.248,0,0.0293,0.759,87.966,4
27pryAuWl4YHZwVjanCf7K,0.694,0.396,6,-13.269,1,0.0469,0.00195,0.9,0.368,0.284,139.98,4
6wQlQrTY5mVS8EGaFZVwVF,0.694,0.685,6,-6.535,0,0.133,0.224,0,0.124,0.306,158.831,4
72HP2M4jjw4t0AIGdEVGEF,0.694,0.769,6,-4.665,1,0.0325,0.163,0,0.0976,0.663,93.033,4
0jTTjg6q4jsd2RhuHwTvLj,0.694,0.709,7,-6.205,0,0.103,0.0966,0,0.267,0.566,114.966,4
1rIKgCH4H52lrvDcz50hS8,0.694,0.712,7,-3.923,0,0.046,0.132,0,0.211,0.799,98.023,4
6SkHm6poyKfzV6kc9any8k,0.694,0.63,7,-6.84,0,0.162,0.0998,0.000635,0.12,0.341,90.045,4
6E11E0lT5Zy7yb6iT3y8DN,0.694,0.891,9,-2.94,1,0.0949,0.0562,0,0.561,0.563,97.939,4
7IByJvSqRFltGyiiIiL4wn,0.694,0.351,9,-10.92,1,0.0382,0.813,0.00165,0.097,0.691,145.907,4
18jS43nfrzTvN68Q9tkjDh,0.694,0.617,10,-3.559,0,0.049,0.226,0,0.247,0.305,114.064,4
3t7sGit21WDOjYkqh3Y9yB,0.694,0.947,11,-3.91,0,0.0546,0.00621,0.0395,0.133,0.518,105.019,4
7o1Pm9jpH0wFpN5g793Lnq,0.694,0.81,11,-3.556,0,0.0661,0.122,0,0.141,0.824,137.968,4
1eroCliWpJrEu1V7VSObcO,0.694,0.574,1,-6.144,0,0.0483,0.193,0,0.082,0.286,146.007,4
1FKxKGONukVFXWVJxAKmlz,0.694,0.825,1,-5.986,1,0.111,0.0895,1.86E-05,0.0618,0.788,121.949,4
53N2hWbinTftiIHTiKBVO1,0.694,0.724,1,-5.992,1,0.0529,0.00119,1.26E-05,0.108,0.335,113.02,4
5W9QCBJ6Em0XWX333YrNhc,0.694,0.493,1,-8.581,1,0.373,0.0331,2.04E-06,0.431,0.313,166.457,4
4jKnLOQmIcTD72hfa9CdyG,0.694,0.531,1,-10.264,1,0.139,0.0213,2.04E-06,0.106,0.547,81.946,4
0zNMdrDEs5N0JPQ7RYQZln,0.819,0.861,0,-3.322,1,0.0491,0.0286,0.000836,0.0676,0.905,97.014,4
2nfyxGgTnpQRy9onjeNcxj,0.819,0.496,4,-13.975,1,0.0652,0.0283,0.675,0.107,0.451,130.024,4
2INhKpUdzh7v0j041gZNsz,0.819,0.458,4,-10.223,0,0.167,0.582,0.173,0.128,0.232,122.981,4
08XHGvYxioT9gMP6TPuaLR,0.819,0.355,5,-7.907,0,0.155,0.0274,7.77E-06,0.109,0.242,83.526,4
3AWY0qfZkOuROo7SHh003L,0.819,0.582,7,-5.533,0,0.118,0.0607,0,0.148,0.635,104.607,4
1nIDYHvLaZnD5lEf66SH80,0.819,0.683,7,-6.144,1,0.156,0.00291,0.122,0.254,0.671,112.007,4
5SWnsxjhdcEDc7LJjq9UHk,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,4
14P3Ep4KDanxUFzFLsmX5K,0.819,0.588,11,-6.558,1,0.253,0.022,0,0.225,0.31,140.073,4
733c1CWmIGymoQXdp7Us88,0.819,0.654,11,-6.665,0,0.136,0.517,0,0.0996,0.455,133.503,4
3GdWfmQBiiJrDUvSZS1bGv,0.819,0.651,1,-5.829,1,0.169,0.00639,0,0.122,0.501,139.957,4
6h7PQQIUQSNSAWqRe98MBU,0.819,0.778,1,-5.839,0,0.21,0.029,0,0.215,0.779,96.72,4
4w3ZDXkMmxH6myihUkoY65,0.819,0.694,1,-7.471,0,0.0556,0.019,0,0.0536,0.682,152.038,4
1jWHtG4UXwH7JkEGY559Pa,0.819,0.738,1,-5.159,0,0.186,0.47,0,0.117,0.676,139.957,4
7uKcScNXuO3MWw6LowBjW1,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,4
2FhEj9lvEIaJihjFprRrGt,0.944,0.579,8,-4.961,1,0.191,0.0381,0,0.253,0.769,135.033,4
6VWUOFXGwH1OgyPrfRONrn,0.944,0.76,11,-4.355,0,0.0851,0.116,0,0.113,0.545,98.001,4
3JXebpWufTcs8iegiRCBW7,0.944,0.693,11,-8.605,0,0.266,0.00789,0,0.164,0.626,134.061,4
41TXadM22OIJY04xSW9iuv,0.944,0.58,1,-3.775,0,0.202,0.0164,0,0.103,0.378,129.926,4
4fF34Yf5KsfUbCORyLGpEj,0.944,0.886,1,-4.121,1,0.135,0.0462,0,0.0429,0.912,117.03,4
2TOO5Dp8mlKhSq8xTGPXwX,0.344,0.529,4,-6.091,1,0.0394,0.118,0,0.197,0.12,146.469,4
73SpzrcaHk0RQPFP73vqVR,0.344,0.22,4,-13.218,0,0.0365,0.917,0.0107,0.0827,0.0522,70.895,4
4XOZaPYeMn9hcbpyS90NnD,0.344,0.972,11,-3.653,0,0.116,8.48E-05,0,0.287,0.387,167.818,4
7eOuUmpnHBlg5zsm8Cs7c3,0.469,0.208,0,-9.022,1,0.0448,0.607,1.72E-06,0.127,0.215,81.098,4
7L8zYETEb2WqxOTGO0kgjS,0.469,0.0623,0,-23.942,1,0.0424,0.979,0.94,0.102,0.199,98.399,4
1z15fhSgN6U2k4gqA1Zu4j,0.469,0.773,0,-4.741,1,0.196,0.104,0,0.0753,0.308,204.103,4
1MgV7FIyNxIG7WzMRJV5HC,0.469,0.263,0,-10.63,1,0.0329,0.806,0,0.0749,0.112,129.86,4
2NKXcEKxgJFLW79EpjofqI,0.469,0.607,2,-12.6,1,0.257,0.325,0,0.295,0.59,202.038,4
46eHxWRKmtYhUHPDRgclt6,0.469,0.943,2,-4.196,1,0.102,6.07E-05,0.00547,0.0717,0.358,134.031,4
35xSkNIXi504fcEwz9USRB,0.469,0.289,5,-10.625,0,0.0366,0.85,2.48E-06,0.161,0.258,133.805,4
54R5JFQoVYfXopXQwsf5vR,0.469,0.638,6,-5.928,1,0.0317,0.0239,0.000652,0.29,0.404,201.49,4
0Iuw6WPws324i7G7sCejTX,0.469,0.673,6,-8.015,1,0.0337,0.418,1.41E-05,0.119,0.578,175.954,4
29z2e1GVOwxTvW0ZTOyQxQ,0.469,0.877,7,-2.43,1,0.0378,0.00052,1.85E-05,0.33,0.468,160.038,4
1nNvIXCUmjcSp59qbwWktb,0.469,0.899,7,-3.847,1,0.0968,0.0119,8.20E-06,0.117,0.527,79.553,4
73qbBlEAcm2HfnAaSnP1II,0.469,0.689,9,-7.017,0,0.0475,0.00607,0.00119,0.114,0.531,126.505,3
35SbrfbaSpGUBX7e5BPega,0.469,0.648,10,-8.306,0,0.0522,0.174,0.000905,0.179,0.279,71.032,4
2ZA4uMlSZjaoWGFqP1tsLI,0.469,0.132,10,-14.001,1,0.0798,0.928,0,0.0873,0.36,66.989,3
1YmF9PvLhIISIANoMLIYGq,0.469,0.78,10,-6.49,0,0.122,0.224,0,0.13,0.444,125.999,4
6MSyik7EzWsHQjTOPLFBrr,0.469,0.613,11,-6.556,1,0.335,0.0747,0,0.205,0.135,72.434,1
1NhjYYcYTRywc0di98xHxf,0.469,0.623,1,-4.432,1,0.0302,0.345,0,0.588,0.198,134.943,4
1LWgoxKUgZIeodlLY7n3vA,0.469,0.456,1,-4.612,1,0.0285,0.627,0,0.109,0.252,139.833,4
3CE3PYF64qJBjq54Uf9ZiW,0.563,0.912,0,-4.432,1,0.0333,0.00989,3.90E-06,0.369,0.939,102.979,4
320tx0kPOgglVpUj4KK8ZF,0.563,0.724,2,-4.651,1,0.347,0.0831,0,0.237,0.486,93.006,4
6HChE1b3T5ke2XA50t9kGd,0.563,0.383,2,-7.544,0,0.0322,0.283,2.59E-06,0.127,0.358,173.98,3
5rJRKtJzm7qacwYEjsKav6,0.563,0.292,4,-10.377,1,0.0284,0.46,0,0.0926,0.235,128.694,4
6cjwec9ii5uLK7CDfPBYt1,0.563,0.544,4,-6.102,1,0.0306,0.577,0,0.128,0.602,179.351,4
4qikXelSRKvoCqFcHLB2H2,0.563,0.496,6,-9.381,0,0.406,0.0685,5.80E-05,0.173,0.426,139.993,4
2EUHzmBZux7SSra71cGkIB,0.563,0.722,6,-5.252,1,0.0407,0.313,0,0.393,0.801,150.039,4
5cYFwgA5dHoqR3xGnlr9ew,0.563,0.576,6,-6.495,1,0.0401,0.171,0,0.158,0.412,75.019,4
0ifYeH4gNXEyba41xr3I1w,0.563,0.722,6,-3.972,1,0.0279,0.0345,0,0.0795,0.309,149.903,4
6Slt6WiWnriaqCb8xXb2ZT,0.563,0.414,7,-7.032,1,0.349,0.0445,0,0.204,0.474,155.829,4
0UrWr7Jnu1heq1o99ZwUd0,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,4
1ipyiYqvds0wcaFDTW6N4X,0.563,0.624,8,-8.271,1,0.287,0.0439,0,0.111,0.337,152.068,4
4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,4
22NLm3IIR9NLG0cUYtmHMW,0.563,0.402,9,-10.496,1,0.0668,0.252,2.07E-06,0.0886,0.2,115.561,4
6m2qba8pt0oa13nBLA2Nt2,0.563,0.913,9,-4.384,0,0.225,0.00773,0,0.127,0.311,128.083,4
58T4yPLn4NjBYXfRxeweyM,0.563,0.672,9,-7.226,0,0.0765,0.359,0,0.0972,0.284,99.772,4
3Wy9UYxGgqRQv65w5LwQB7,0.563,0.575,10,-5.072,1,0.0266,0.0452,0,0.101,0.162,145.103,4
60jzFy6Nn4M0iD1d94oteF,0.563,0.75,11,-4.496,1,0.127,0.113,0,0.0788,0.812,173.909,4
5tcZx2mz64HvI6MKIYjXoD,0.563,0.847,1,-4.493,1,0.0468,0.0891,0,0.121,0.666,96.06,4
2OQJKTtrH482waGFmOfJni,0.563,0.902,1,-4.586,0,0.404,0.0545,0,0.0524,0.557,172.004,4
0s6OWiWGuiCcm1Muzch5A8,0.563,0.887,1,-5.013,1,0.0857,0.0297,0,0.352,0.794,158.05,4
0P2P1AxcRYhiZvoF5MyRmM,0.688,0.842,2,-4.211,1,0.264,0.0499,0,0.241,0.416,159.897,4
25zlnOAzbVoOzIeXSvQFf1,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65E-05,0.095,0.195,88.834,4
0WVAQaxrT0wsGEG4BCVSn2,0.688,0.688,3,-5.84,1,0.0357,0.3,0,0.0982,0.451,114.011,4
4DJwdQDai9DLYBL9TNrEDo,0.688,0.716,4,-4.001,0,0.0297,0.131,0,0.134,0.352,96.043,4
0Sg5kWoILCs2zBoIHIsDAa,0.688,0.454,4,-9.379,1,0.0256,0.614,0.000107,0.107,0.331,103.928,4
0MwkywJbKkouaclKZ0WjPA,0.688,0.568,4,-9.757,0,0.0341,5.48E-05,0.758,0.0899,0.283,137.044,4
3wLtYwtqvKK2ewelSVPeDK,0.688,0.656,4,-5.541,0,0.276,0.218,0,0.115,0.365,160.414,4
0W4NhJhcqKCqEP2GIpDCDq,0.688,0.518,5,-4.285,1,0.0283,0.0642,0,0.1,0.314,116.714,4
5nG61RBqGELCNIsWHl8dsu,0.688,0.382,5,-5.455,1,0.0272,0.837,0,0.108,0.335,107.239,4
6LhZAoMfux3P3DUxwOI7aG,0.688,0.9,5,-4.362,1,0.0611,0.064,0,0.0982,0.947,155.956,4
3w47esqZ7X5LSoCWdCSRGT,0.688,0.337,5,-10.823,1,0.0457,0.0744,0,0.127,0.218,85.832,4
2Oa1dGCX3zBfnQKLk0TgTD,0.688,0.947,6,-4.097,1,0.0545,0.221,0,0.284,0.878,136.032,4
7d1CFwrBmH34gmS0Hkbfbt,0.688,0.723,6,-6.682,0,0.121,0.0416,0.0002,0.302,0.618,140.023,4
08zJpaUQVi9FrKv2e32Bah,0.688,0.556,6,-7.738,1,0.264,0.7,1.87E-06,0.108,0.416,129.336,4
0t7fVeEJxO2Xi4H2K5Svc9,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48E-06,0.172,0.567,164.069,4
36ONMEsZvyOwqJxe3gitGi,0.688,0.802,6,-5.355,1,0.0368,0.045,0.00531,0.113,0.482,106.033,4
6VYAzAQGFsfEAwdorQaZuU,0.688,0.742,7,-4.251,0,0.0733,0.338,0,0.345,0.564,145.086,4
15bIuGUsLwF0gxI48HKoEd,0.688,0.874,7,-5.389,1,0.042,0.319,0,0.0792,0.824,89.909,4
6Knv6wdA0luoMUuuoYi2i1,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,4
5fROvzNghPid8mbKNDYvpJ,0.688,0.881,7,-4.889,0,0.0474,0.0947,0,0.0804,0.677,123.013,4
01uqI4H13Gsd8Lyl1EYd8H,0.688,0.473,8,-9.059,1,0.167,0.716,4.46E-05,0.104,0.299,84.958,4
7lurcq2Yw96B1K0KOJAHxg,0.688,0.404,9,-9.481,0,0.0818,0.377,0,0.0813,0.448,75.007,3
06WARzJ6c5GYC9gSEmvO0q,0.688,0.614,9,-7.243,1,0.0814,0.215,4.66E-06,0.134,0.694,92.432,3
2hns6Dv29Yrg68AVTJiAyA,0.688,0.734,9,-4.569,1,0.0274,0.00462,0,0.0756,0.46,140.004,4
0KlTTi4DXQy3AnB7cyIN1T,0.688,0.803,9,-7.921,1,0.031,0.0946,3.07E-06,0.0542,0.955,98.214,4
557DLyFeg06jCV2cpT005C,0.688,0.478,10,-7.04,0,0.202,0.384,0,0.0975,0.444,99.998,4
7odvRjPaSvrPit3jmqaoHS,0.688,0.733,10,-4.573,0,0.0504,0.0166,0,0.129,0.287,127.951,4
7cccb7pKQqOP9JntsWokzA,0.688,0.574,10,-6.935,0,0.0859,0.423,0.0492,0.0991,0.553,134.627,5
5t54WbqXtMwT5yF1nQSuKz,0.688,0.551,10,-5.496,0,0.031,0.0125,0.229,0.101,0.264,99.964,4
6NYtLvyThMT0oALFdJFdzq,0.688,0.573,10,-5.03,0,0.208,0.0686,0,0.0749,0.553,110.034,4
222dTwr5XeEgAzEtsrQA0R,0.688,0.782,11,-3.683,1,0.158,0.151,0,0.803,0.453,146.324,4
1whfVLMKWqAX3uk97VXsNN,0.688,0.455,11,-8.632,0,0.199,0.186,0,0.0794,0.557,87.865,4
0RhkktMnJyR08vMnE34epK,0.688,0.94,1,-4.759,1,0.0843,0.24,0,0.08,0.551,123.906,4
2GGXna7FXpFGhFfeuCijZ0,0.688,0.772,1,-8.165,1,0.223,0.0832,1.20E-05,0.304,0.571,94.947,4
0UAmPUdpTRq8w54B3H8TzY,0.688,0.904,1,-2.234,1,0.106,0.0229,0,0.0909,0.71,127.887,4
6t48Ju7G0qoYovcWJgvVwL,0.813,0.764,0,-7.212,1,0.0865,0.232,0,0.239,0.948,146.082,4
564OSRbqySMYtqpyCXwXbP,0.813,0.704,0,-3.427,1,0.289,0.236,0,0.098,0.792,95.067,4
1SRw5p2lVAi7RGlHEmZg66,0.813,0.381,2,-9.339,1,0.0494,0.276,0,0.0985,0.434,116.028,4
7ffwRz8lZyDOE4Vj58Lo72,0.813,0.949,3,-2.563,0,0.0336,0.486,9.75E-06,0.112,0.792,115.061,4
49hdeJtcG2zgK4Nd83JcJN,0.813,0.57,3,-8.409,0,0.265,0.0909,0,0.0982,0.676,109.07,4
5lf3ajySox32qFvGEf2TFM,0.813,0.646,4,-4.901,1,0.263,0.00271,0,0.191,0.375,77.518,4
15ysm6oaBXHmNVFD5oZNUq,0.813,0.781,5,-4.899,1,0.0427,0.0569,5.66E-06,0.088,0.452,108.981,4
7bJ4mu7MHa3rHiNyKjOoSl,0.813,0.551,6,-7.605,0,0.353,0.08,0,0.386,0.598,124.957,4
1uL78kFWxhz3umTMWJu8n5,0.813,0.528,6,-6.305,0,0.313,0.0715,0,0.125,0.131,79.532,4
2YhE6xeWN0R9RVwEOG9lR1,0.813,0.836,7,-4.23,1,0.0881,0.178,6.63E-05,0.154,0.677,100.491,4
79lmvU7Qmc8QpXilbSk37z,0.813,0.59,8,-8.998,1,0.378,0.00106,5.07E-05,0.0809,0.602,159.961,4
7bYKMJI4z6mApjLhv4hOBM,0.813,0.658,9,-8.997,1,0.0713,0.205,0.000137,0.161,0.571,74.432,4
0x335qdLBS6o30hYdc8h2I,0.813,0.782,9,-6.005,1,0.218,0.0227,0.00165,0.0956,0.681,150.003,4
1COvXs6jaykXC73h9OSBVM,0.813,0.872,9,-5.224,1,0.107,0.00621,0,0.0498,0.736,103.016,4
3fIsVx19pqTGejb7cwlLQB,0.813,0.56,10,-9.43,0,0.0404,0.259,0.0018,0.152,0.624,128.001,4
4bkhs6spQvVnVJAlXuKR6a,0.813,0.58,11,-6.724,1,0.0746,0.0405,8.45E-06,0.349,0.443,100.045,4
4F8V44j8cbjHnXjfW2HruU,0.813,0.488,11,-7.737,0,0.257,0.187,0.000132,0.231,0.688,139.983,4
4gfOOBI36Z94x9Gai61XP4,0.813,0.456,1,-7.667,0,0.0684,0.169,2.86E-06,0.105,0.587,108.801,4
71oM9w2BbJxzTpxzWIE0lw,0.813,0.837,1,-6.356,1,0.298,0.166,0,0.0835,0.744,84.965,4
3IaxObCWKEaGtIT78GsEpP,0.938,0.546,2,-7.037,1,0.138,0.00353,0,0.102,0.58,111.971,4
0kCBorRrKZkSztd9m0QI3r,0.938,0.5,4,-10.08,0,0.144,0.00183,0,0.077,0.462,140.011,4
5BmB3OaQyYXCqRyN8iR2Yi,0.938,0.606,6,-6.396,0,0.419,0.117,0,0.528,0.706,121.108,4
3A2yGHWIzmGEIolwonU69h,0.938,0.638,8,-4.713,1,0.189,0.0167,0,0.111,0.313,97.075,4
2QWEMqQMJR1KDf6hDjJOs6,0.938,0.798,1,-3.998,1,0.103,0.00813,7.03E-05,0.146,0.265,99.992,4
0FbSpY8RPxTRxi1Fpj9Dz9,0.938,0.549,1,-8.368,1,0.098,0.000831,0.000243,0.082,0.412,144.005,4
7CMIy0uwXyeBv2MvaEUJM1,0.233,0.8,7,-5.543,1,0.105,0.00294,0,0.0594,0.564,209.767,4
0m8Ta268d1kBBG7lxMyWqa,0.341,0.659,2,-5.419,1,0.0357,0.442,0,0.096,0.269,79.987,4
3bwAS8cN7Xtzvv5UurJOOX,0.341,0.662,9,-5.023,0,0.0335,0.105,0,0.113,0.2,174.875,4
3nrot8erPmV7L5BrPW9mVi,0.466,0.966,0,-3.703,0,0.0401,0.00399,2.71E-05,0.287,0.674,92.52,4
4u7KjVIQPdzGCcAwg4W5Kl,0.466,0.702,0,-4.308,1,0.032,0.0983,1.29E-05,0.242,0.47,150.309,4
4obHzpwGrjoTuZh2DItEMZ,0.466,0.786,0,-5.13,1,0.0328,0.417,6.10E-05,0.125,0.571,203.903,4
6FAUi2Xm6RCF0wpwG8oXGZ,0.466,0.94,2,-2.821,0,0.0491,0.00191,9.64E-06,0.34,0.598,140.765,4
2swCZgyEIdacDpUNcSQMQI,0.466,0.828,2,-4.289,0,0.24,0.0642,0,0.04,0.74,194.186,4
0gXK4B39Vquj1oaMnxXP7Y,0.466,0.437,4,-7.866,0,0.0266,0.269,0.0256,0.338,0.224,74.961,4
2w2lfwoTELQyN940qM7Nfd,0.466,0.747,4,-4.838,0,0.0795,0.417,9.76E-06,0.107,0.43,92.161,4
5eQtR62IZ8P8qZM2pSD9Ip,0.466,0.722,6,-4.806,1,0.0331,0.232,0,0.123,0.531,85.984,4
0gL0Xf8CN95HmgfEYYLRZV,0.466,0.842,6,-2.937,1,0.0513,0.0332,9.12E-06,0.349,0.418,75,4
2PnlsTsOTLE5jnBnNe2K0A,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4
4jTs7ny5eSRnKTzxdrFv5I,0.466,0.676,8,-8.097,1,0.38,0.241,0.00318,0.224,0.333,81.227,4
0PBTlQ84CBJF0tBnKGmQa6,0.466,0.601,8,-4.468,1,0.053,0.0315,0,0.0927,0.627,53.376,4
4h6iaiMchTUHlK5ovMiJ3h,0.466,0.434,9,-8.559,1,0.0382,0.549,1.30E-05,0.18,0.127,72.403,4
7hrWWPJZaKuldiXhfzjoMv,0.466,0.505,10,-7.27,1,0.0822,0.401,0,0.188,0.271,92.356,4
6BCrbWBpb8d6KWmEqZ41tr,0.466,0.704,1,-7.169,1,0.0353,0.1,2.71E-05,0.0744,0.481,176.043,4
421ebjYqaIXEG2KloTbXlH,0.466,0.504,1,-7.456,1,0.0396,0.641,0,0.226,0.222,151.719,3
